key,ja
enc_quantum_reactor_vii_desc,"クォンタムリアクターVIIは、プランク・インターディメンショナル・エネルギーソリューションによって建設された最新の発電所だ。施設はすべて地下に建設され、太平洋の北西に位置するオリンポス山の内部と地下に位置している。
他のクォンタムリアクターと同様、小さなブラックホールの中と周囲の時空の不安定性を利用してエネルギーを作り出している。精密に調整したサイクルの中で時空を引き裂き、異なる宇宙から大量のエネルギーを漏出させる。このエネルギーは巨大なフライホイールに蓄えられた後、パワーグリッドに送電される。

このような施設の建設には数千人の人員を要したため、エンジニアや建築士、建設作業員を住まわせるための施設がリアクターの隣に建てられた。リアクターが稼働している現在は誰も住んでおらず、自動化されたセキュリティ部隊が廃墟の通路を歩き回り、クォンタムエネルギー生成の副産物として他の宇宙から漏出したエイリアンを排除している。"
enc_quantum_reactor_vii_stats,ロケーション: ワシントン州オリンポス山
enc_quantum_reactor_vii_sub,不信の停止
enc_reactor_core,リアクターコア
enc_reactor_core_desc,直径2キロメートルにも及ぶ球形のチャンバーで、中心には重力を無効化したブラックホールが据えられている。コアの壁面は重力子波面インヒビターで覆われており、これがコアのサイクルを制御するとともに、リアクターをブラックホールの影響から保護する役割を持っている。
enc_reactor_core_stats,ロケーション: <link=0>クォンタムリアクターVII</link>
enc_reactor_core_sub,シンギュラリティ
enc_realmwalker,レルムウォーカー
enc_realmwalker_desc,"レルムウォーカーは<link=0>ヴォイド</link>を起源とする超次元エンティティの総称である。他のヴォイド生物とは異なり、宇宙間を自在に移動する能力を持ち、一時的に実体化することもできる。

他の宇宙に干渉する力を持っているが、その影響力は限定的であり、また莫大なエネルギーを必要とする。そのため、誰かの運命に影響を与える際は慎重に事を運ぼうとする。"
enc_realmwalker_stats,"学名: N/A
起源宇宙: N/A
分類: 未分類"
enc_realmwalker_sub,高次存在
enc_recycling_center,リサイクルセンター
enc_recycling_center_desc,"リサイクルセンターはリアクターの廃棄物処理施設だ。運搬されてきたゴミ、壊れたロボット、有機的な破片などはすべてここで溶かされる。再利用可能な資源はアセンブリーに回されるが、大部分は地球のマントルに廃棄される。

溶かされた金属と岩が川となってリサイクルセンターを流れているため、リアクター施設全体の中で最も危険な作業現場の一つとして知られている。"
enc_recycling_center_stats,ロケーション: <link=0>クォンタムリアクターVII</link>
enc_recycling_center_sub,リデュース、リユース、マーダー
enc_robot_assembly,ロボットアセンブリー
enc_robot_assembly_desc,"既存のセキュリティロボットが壊れた際に、補充要員を製造することに特化したフロア。以前は<link=[quot]Organizations/Planck Interdimensional[quot]>プランク社</link>のスタッフが作業していたが、現在は完全に自動化されている。

周囲の資源豊かな地殻から採掘した原石を処理し、ロボットを組成している。ロボットはテストと品質検査を受けた後、リアクターの各部へ展開されるか、倉庫に保管されることになる。"
enc_robot_assembly_stats,ロケーション: <link=0>クォンタムリアクターVII</link>
enc_robot_assembly_sub,早い、硬い、強い、上手い
enc_ruptipod,ラプティポッド
enc_ruptipod_desc,縄張り意識が非常に強い甲殻類。メスのラプティポッドは、複雑な生殖過程の一環として爆発する卵を投げつける。また、背中や肩の孔から毒液を噴き出して身を守ろうとする。
enc_ruptipod_stats,"学名: ハゼコウイカ
起源宇宙: <link=0>B6454</link>
分類: FA-H:5"
enc_ruptipod_sub,ポイポイポイ
enc_sapling,サプリン兵
enc_sapling_desc,"ハートツリーが備える防衛機構の一つ。サプリン兵はツリーがエネルギーを注入した樹液の塊で、ハートフルーツを守るためだけに命を与えられている。ツリーの木材を用いた原始的な武器をよく用いる。

彼らは生命体というより、ハートツリーの操り人形だ。"
enc_sapling_stats,"学名: N/A
起源宇宙: <link=0>438-エウリュディケ</link>
分類: FA-H:3"
enc_sapling_sub,ベトベト
enc_saplord,サプリンロード
enc_saplord_desc,"サプリンロードはハートツリーの最終防衛ラインだ。比較的小さくて危険も少ない<link=1>サプリン兵</link>と違って、サプリンロードはツリーから独立したエンティティである。(ツリーのバイオマスから作られるため、別種としては分類されていない)

それはツリーにできる頭蓋骨状のポリープから始まり、成長すると比較的複雑な神経系を有するようになってツリーから分離する。そしてハートツリーと連携し、樹液やその他の材料から身体を形成できるようになる。

サプリンロードはその巨大な質量と力を利用して敵を圧倒する。また、敵に樹液の塊を投げつけて身動きを取れなくすることもある。サプリン兵と同様、ツリーの材料を使ってクラブやハンマーといった即席の武器を作り出す。

サプリンロードが倒されると別のポリープが生み出され、数週間で成長を遂げる。"
enc_saplord_stats,"学名: N/A
起源宇宙: <link=0>438-エウリュディケ</link>
分類: FA-H:7"
enc_saplord_sub,ツリーに語りかけます
enc_security_stronghold,セキュリティ大本営
enc_security_stronghold_desc,"セキュリティ大本営はリアクターコアを守る最終防衛ラインだ。ここはセキュリティ活動の拠点であり、コアへの要衝であり、物理的な関門でもある。

コアのアクセスコントロールは4箇所の独立した制御室を通して行なわれる。通常、どれか1箇所でロックの解除を試みたとしても、他の3箇所のいずれかで遮断されてしまう。幸い、コア蒸発の危険が差し迫っているためセキュリティが手薄になっているようだ。

巨大な力場発生装置によって強化されており、リアクター周辺が崩落したとしてもピラミッド構造が壊れることはない。"
enc_security_stronghold_stats,ロケーション: <link=0>リアクターコア</link>
enc_security_stronghold_sub,バスプロ
enc_shelljelly,シェルジェリー
enc_shelljelly_desc,"シェルジェリーは<link=1>タージェリー</link>と密接に関連していて、生物学上は基本的に同じものだ。しかしシェルジェリーの体は、発達したキチン質の殻の中に覆われている。中身は安定した形状を保つために強い張力が働いており、その大部分が殻によって固定されている。殻が壊れた場合、体の構造を保つことができなくなり、短時間で大爆発する。

その可愛らしい見た目に反して防衛本能が非常に強く、近づいた者を固化したゲル状のトゲで攻撃する。"
